,,,,,,,,,,,
ID,GroupID,order,abil_type,up_value,Level,_Desc_MissionReward_Value,AssetType,AssetValue,ConditionID,Accumulated,_RoundDown
200730,10002,2,MaxHP,5,729,,Gold,142619,,4365,142619
200731,10002,2,MaxHP,15,730,,Gold,143210,,4380,143210
200732,10002,2,MaxHP,5,731,,Gold,143565,,4385,143565
200733,10002,2,MaxHP,5,732,,Gold,143921,,4390,143921
200734,10002,2,MaxHP,5,733,,Gold,144277,,4395,144277
200735,10002,2,MaxHP,5,734,,Gold,144633,,4400,144633
200736,10002,2,MaxHP,5,735,,Gold,144990,,4405,144990
200737,10002,2,MaxHP,5,736,,Gold,145347,,4410,145347
200738,10002,2,MaxHP,5,737,,Gold,145705,,4415,145705
200739,10002,2,MaxHP,5,738,,Gold,146063,,4420,146063
200740,10002,2,MaxHP,5,739,,Gold,146422,,4425,146422
200741,10002,2,MaxHP,15,740,,Gold,147021,,4440,147021
200742,10002,2,MaxHP,5,741,,Gold,147381,,4445,147381
200743,10002,2,MaxHP,5,742,,Gold,147741,,4450,147741
200744,10002,2,MaxHP,5,743,,Gold,148101,,4455,148101
200745,10002,2,MaxHP,5,744,,Gold,148462,,4460,148462
200746,10002,2,MaxHP,5,745,,Gold,148823,,4465,148823
200747,10002,2,MaxHP,5,746,,Gold,149185,,4470,149185
200748,10002,2,MaxHP,5,747,,Gold,149547,,4475,149547
200749,10002,2,MaxHP,5,748,,Gold,149910,,4480,149910
200750,10002,2,MaxHP,5,749,,Gold,150273,,4485,150273
200751,10002,2,MaxHP,15,750,,Gold,150879,,4500,150879
200752,10002,2,MaxHP,5,751,,Gold,151243,,4505,151243
200753,10002,2,MaxHP,5,752,,Gold,151608,,4510,151608
200754,10002,2,MaxHP,5,753,,Gold,151973,,4515,151973
200755,10002,2,MaxHP,5,754,,Gold,152338,,4520,152338
200756,10002,2,MaxHP,5,755,,Gold,152704,,4525,152704
200757,10002,2,MaxHP,5,756,,Gold,153070,,4530,153070
200758,10002,2,MaxHP,5,757,,Gold,153437,,4535,153437
200759,10002,2,MaxHP,5,758,,Gold,153804,,4540,153804
200760,10002,2,MaxHP,5,759,,Gold,154172,,4545,154172
200761,10002,2,MaxHP,15,760,,Gold,154786,,4560,154786
200762,10002,2,MaxHP,5,761,,Gold,155155,,4565,155155
200763,10002,2,MaxHP,5,762,,Gold,155524,,4570,155524
200764,10002,2,MaxHP,5,763,,Gold,155894,,4575,155894
200765,10002,2,MaxHP,5,764,,Gold,156264,,4580,156264
200766,10002,2,MaxHP,5,765,,Gold,156634,,4585,156634
200767,10002,2,MaxHP,5,766,,Gold,157005,,4590,157005
200768,10002,2,MaxHP,5,767,,Gold,157376,,4595,157376
200769,10002,2,MaxHP,5,768,,Gold,157748,,4600,157748
200770,10002,2,MaxHP,5,769,,Gold,158120,,4605,158120
200771,10002,2,MaxHP,15,770,,Gold,158742,,4620,158742
200772,10002,2,MaxHP,5,771,,Gold,159115,,4625,159115
200773,10002,2,MaxHP,5,772,,Gold,159489,,4630,159489
200774,10002,2,MaxHP,5,773,,Gold,159863,,4635,159863
200775,10002,2,MaxHP,5,774,,Gold,160237,,4640,160237
200776,10002,2,MaxHP,5,775,,Gold,160612,,4645,160612
200777,10002,2,MaxHP,5,776,,Gold,160987,,4650,160987
200778,10002,2,MaxHP,5,777,,Gold,161363,,4655,161363
200779,10002,2,MaxHP,5,778,,Gold,161739,,4660,161739
200780,10002,2,MaxHP,5,779,,Gold,162116,,4665,162116
200781,10002,2,MaxHP,15,780,,Gold,162745,,4680,162745
200782,10002,2,MaxHP,5,781,,Gold,163123,,4685,163123
200783,10002,2,MaxHP,5,782,,Gold,163501,,4690,163501
200784,10002,2,MaxHP,5,783,,Gold,163880,,4695,163880
200785,10002,2,MaxHP,5,784,,Gold,164259,,4700,164259
200786,10002,2,MaxHP,5,785,,Gold,164638,,4705,164638
200787,10002,2,MaxHP,5,786,,Gold,165018,,4710,165018
200788,10002,2,MaxHP,5,787,,Gold,165398,,4715,165398
200789,10002,2,MaxHP,5,788,,Gold,165779,,4720,165779
200790,10002,2,MaxHP,5,789,,Gold,166160,,4725,166160
200791,10002,2,MaxHP,15,790,,Gold,166797,,4740,166797
200792,10002,2,MaxHP,5,791,,Gold,167179,,4745,167179
200793,10002,2,MaxHP,5,792,,Gold,167562,,4750,167562
200794,10002,2,MaxHP,5,793,,Gold,167945,,4755,167945
200795,10002,2,MaxHP,5,794,,Gold,168328,,4760,168328
200796,10002,2,MaxHP,5,795,,Gold,168712,,4765,168712
200797,10002,2,MaxHP,5,796,,Gold,169096,,4770,169096
200798,10002,2,MaxHP,5,797,,Gold,169481,,4775,169481
200799,10002,2,MaxHP,5,798,,Gold,169866,,4780,169866
200800,10002,2,MaxHP,5,799,,Gold,170252,,4785,170252
200801,10002,2,MaxHP,15,800,,Gold,170896,,4800,170896
200802,10002,2,MaxHP,5,801,,Gold,171283,,4805,171283
200803,10002,2,MaxHP,5,802,,Gold,171670,,4810,171670
200804,10002,2,MaxHP,5,803,,Gold,172058,,4815,172058
200805,10002,2,MaxHP,5,804,,Gold,172446,,4820,172446
200806,10002,2,MaxHP,5,805,,Gold,172834,,4825,172834
200807,10002,2,MaxHP,5,806,,Gold,173223,,4830,173223
200808,10002,2,MaxHP,5,807,,Gold,173612,,4835,173612
200809,10002,2,MaxHP,5,808,,Gold,174002,,4840,174002
200810,10002,2,MaxHP,5,809,,Gold,174392,,4845,174392
200811,10002,2,MaxHP,15,810,,Gold,175044,,4860,175044
200812,10002,2,MaxHP,5,811,,Gold,175435,,4865,175435
200813,10002,2,MaxHP,5,812,,Gold,175827,,4870,175827
200814,10002,2,MaxHP,5,813,,Gold,176219,,4875,176219
200815,10002,2,MaxHP,5,814,,Gold,176611,,4880,176611
200816,10002,2,MaxHP,5,815,,Gold,177004,,4885,177004
200817,10002,2,MaxHP,5,816,,Gold,177397,,4890,177397
200818,10002,2,MaxHP,5,817,,Gold,177791,,4895,177791
200819,10002,2,MaxHP,5,818,,Gold,178185,,4900,178185
200820,10002,2,MaxHP,5,819,,Gold,178580,,4905,178580
200821,10002,2,MaxHP,15,820,,Gold,179239,,4920,179239
200822,10002,2,MaxHP,5,821,,Gold,179635,,4925,179635
200823,10002,2,MaxHP,5,822,,Gold,180031,,4930,180031
200824,10002,2,MaxHP,5,823,,Gold,180428,,4935,180428
200825,10002,2,MaxHP,5,824,,Gold,180825,,4940,180825
200826,10002,2,MaxHP,5,825,,Gold,181222,,4945,181222
200827,10002,2,MaxHP,5,826,,Gold,181620,,4950,181620
200828,10002,2,MaxHP,5,827,,Gold,182018,,4955,182018
200829,10002,2,MaxHP,5,828,,Gold,182417,,4960,182417
200830,10002,2,MaxHP,5,829,,Gold,182816,,4965,182816
200831,10002,2,MaxHP,15,830,,Gold,183483,,4980,183483
200832,10002,2,MaxHP,5,831,,Gold,183883,,4985,183883
200833,10002,2,MaxHP,5,832,,Gold,184284,,4990,184284
200834,10002,2,MaxHP,5,833,,Gold,184685,,4995,184685
200835,10002,2,MaxHP,5,834,,Gold,185086,,5000,185086
200836,10002,2,MaxHP,5,835,,Gold,185488,,5005,185488
200837,10002,2,MaxHP,5,836,,Gold,185890,,5010,185890
200838,10002,2,MaxHP,5,837,,Gold,186293,,5015,186293
200839,10002,2,MaxHP,5,838,,Gold,186696,,5020,186696
200840,10002,2,MaxHP,5,839,,Gold,187100,,5025,187100
200841,10002,2,MaxHP,15,840,,Gold,187774,,5040,187774
200842,10002,2,MaxHP,5,841,,Gold,188179,,5045,188179
200843,10002,2,MaxHP,5,842,,Gold,188584,,5050,188584
200844,10002,2,MaxHP,5,843,,Gold,188990,,5055,188990
200845,10002,2,MaxHP,5,844,,Gold,189396,,5060,189396
200846,10002,2,MaxHP,5,845,,Gold,189802,,5065,189802
200847,10002,2,MaxHP,5,846,,Gold,190209,,5070,190209
200848,10002,2,MaxHP,5,847,,Gold,190616,,5075,190616
200849,10002,2,MaxHP,5,848,,Gold,191024,,5080,191024
200850,10002,2,MaxHP,5,849,,Gold,191432,,5085,191432
200851,10002,2,MaxHP,15,850,,Gold,192114,,5100,192114
200852,10002,2,MaxHP,5,851,,Gold,192523,,5105,192523
200853,10002,2,MaxHP,5,852,,Gold,192933,,5110,192933
200854,10002,2,MaxHP,5,853,,Gold,193343,,5115,193343
200855,10002,2,MaxHP,5,854,,Gold,193753,,5120,193753
200856,10002,2,MaxHP,5,855,,Gold,194164,,5125,194164
200857,10002,2,MaxHP,5,856,,Gold,194575,,5130,194575
200858,10002,2,MaxHP,5,857,,Gold,194987,,5135,194987
200859,10002,2,MaxHP,5,858,,Gold,195399,,5140,195399
200860,10002,2,MaxHP,5,859,,Gold,195812,,5145,195812
200861,10002,2,MaxHP,15,860,,Gold,196501,,5160,196501
200862,10002,2,MaxHP,5,861,,Gold,196915,,5165,196915
200863,10002,2,MaxHP,5,862,,Gold,197329,,5170,197329
200864,10002,2,MaxHP,5,863,,Gold,197743,,5175,197743
200865,10002,2,MaxHP,5,864,,Gold,198158,,5180,198158
200866,10002,2,MaxHP,5,865,,Gold,198573,,5185,198573
200867,10002,2,MaxHP,5,866,,Gold,198989,,5190,198989
200868,10002,2,MaxHP,5,867,,Gold,199405,,5195,199405
200869,10002,2,MaxHP,5,868,,Gold,199822,,5200,199822
200870,10002,2,MaxHP,5,869,,Gold,200239,,5205,200239
200871,10002,2,MaxHP,15,870,,Gold,200936,,5220,200936
200872,10002,2,MaxHP,5,871,,Gold,201354,,5225,201354
200873,10002,2,MaxHP,5,872,,Gold,201773,,5230,201773
200874,10002,2,MaxHP,5,873,,Gold,202192,,5235,202192
200875,10002,2,MaxHP,5,874,,Gold,202611,,5240,202611
200876,10002,2,MaxHP,5,875,,Gold,203031,,5245,203031
200877,10002,2,MaxHP,5,876,,Gold,203451,,5250,203451
200878,10002,2,MaxHP,5,877,,Gold,203872,,5255,203872
200879,10002,2,MaxHP,5,878,,Gold,204293,,5260,204293
200880,10002,2,MaxHP,5,879,,Gold,204715,,5265,204715
200881,10002,2,MaxHP,15,880,,Gold,205419,,5280,205419
200882,10002,2,MaxHP,5,881,,Gold,205842,,5285,205842
200883,10002,2,MaxHP,5,882,,Gold,206265,,5290,206265
200884,10002,2,MaxHP,5,883,,Gold,206688,,5295,206688
200885,10002,2,MaxHP,5,884,,Gold,207112,,5300,207112
200886,10002,2,MaxHP,5,885,,Gold,207536,,5305,207536
200887,10002,2,MaxHP,5,886,,Gold,207961,,5310,207961
200888,10002,2,MaxHP,5,887,,Gold,208386,,5315,208386
200889,10002,2,MaxHP,5,888,,Gold,208812,,5320,208812
200890,10002,2,MaxHP,5,889,,Gold,209238,,5325,209238
200891,10002,2,MaxHP,15,890,,Gold,209949,,5340,209949
200892,10002,2,MaxHP,5,891,,Gold,210376,,5345,210376
200893,10002,2,MaxHP,5,892,,Gold,210803,,5350,210803
200894,10002,2,MaxHP,5,893,,Gold,211231,,5355,211231
200895,10002,2,MaxHP,5,894,,Gold,211659,,5360,211659
200896,10002,2,MaxHP,5,895,,Gold,212088,,5365,212088
200897,10002,2,MaxHP,5,896,,Gold,212517,,5370,212517
200898,10002,2,MaxHP,5,897,,Gold,212947,,5375,212947
200899,10002,2,MaxHP,5,898,,Gold,213377,,5380,213377
200900,10002,2,MaxHP,5,899,,Gold,213807,,5385,213807
200901,10002,2,MaxHP,15,900,,Gold,214526,,5400,214526
200902,10002,2,MaxHP,5,901,,Gold,214958,,5405,214958
200903,10002,2,MaxHP,5,902,,Gold,215390,,5410,215390
200904,10002,2,MaxHP,5,903,,Gold,215822,,5415,215822
200905,10002,2,MaxHP,5,904,,Gold,216255,,5420,216255
200906,10002,2,MaxHP,5,905,,Gold,216688,,5425,216688
200907,10002,2,MaxHP,5,906,,Gold,217122,,5430,217122
200908,10002,2,MaxHP,5,907,,Gold,217556,,5435,217556
200909,10002,2,MaxHP,5,908,,Gold,217991,,5440,217991
200910,10002,2,MaxHP,5,909,,Gold,218426,,5445,218426
200911,10002,2,MaxHP,15,910,,Gold,219152,,5460,219152
200912,10002,2,MaxHP,5,911,,Gold,219588,,5465,219588
200913,10002,2,MaxHP,5,912,,Gold,220024,,5470,220024
200914,10002,2,MaxHP,5,913,,Gold,220461,,5475,220461
200915,10002,2,MaxHP,5,914,,Gold,220898,,5480,220898
200916,10002,2,MaxHP,5,915,,Gold,221336,,5485,221336
200917,10002,2,MaxHP,5,916,,Gold,221774,,5490,221774
200918,10002,2,MaxHP,5,917,,Gold,222213,,5495,222213
200919,10002,2,MaxHP,5,918,,Gold,222652,,5500,222652
200920,10002,2,MaxHP,5,919,,Gold,223091,,5505,223091
200921,10002,2,MaxHP,15,920,,Gold,223825,,5520,223825
200922,10002,2,MaxHP,5,921,,Gold,224265,,5525,224265
200923,10002,2,MaxHP,5,922,,Gold,224706,,5530,224706
200924,10002,2,MaxHP,5,923,,Gold,225147,,5535,225147
200925,10002,2,MaxHP,5,924,,Gold,225589,,5540,225589
200926,10002,2,MaxHP,5,925,,Gold,226031,,5545,226031
200927,10002,2,MaxHP,5,926,,Gold,226474,,5550,226474
200928,10002,2,MaxHP,5,927,,Gold,226917,,5555,226917
200929,10002,2,MaxHP,5,928,,Gold,227360,,5560,227360
200930,10002,2,MaxHP,5,929,,Gold,227804,,5565,227804
200931,10002,2,MaxHP,15,930,,Gold,228545,,5580,228545
200932,10002,2,MaxHP,5,931,,Gold,228990,,5585,228990
200933,10002,2,MaxHP,5,932,,Gold,229435,,5590,229435
200934,10002,2,MaxHP,5,933,,Gold,229881,,5595,229881
200935,10002,2,MaxHP,5,934,,Gold,230327,,5600,230327
200936,10002,2,MaxHP,5,935,,Gold,230774,,5605,230774
200937,10002,2,MaxHP,5,936,,Gold,231221,,5610,231221
200938,10002,2,MaxHP,5,937,,Gold,231668,,5615,231668
200939,10002,2,MaxHP,5,938,,Gold,232116,,5620,232116
200940,10002,2,MaxHP,5,939,,Gold,232564,,5625,232564
200941,10002,2,MaxHP,15,940,,Gold,233313,,5640,233313
200942,10002,2,MaxHP,5,941,,Gold,233762,,5645,233762
200943,10002,2,MaxHP,5,942,,Gold,234212,,5650,234212
200944,10002,2,MaxHP,5,943,,Gold,234662,,5655,234662
200945,10002,2,MaxHP,5,944,,Gold,235113,,5660,235113
200946,10002,2,MaxHP,5,945,,Gold,235564,,5665,235564
200947,10002,2,MaxHP,5,946,,Gold,236016,,5670,236016
200948,10002,2,MaxHP,5,947,,Gold,236468,,5675,236468
200949,10002,2,MaxHP,5,948,,Gold,236920,,5680,236920
200950,10002,2,MaxHP,5,949,,Gold,237373,,5685,237373
200951,10002,2,MaxHP,15,950,,Gold,238129,,5700,238129
200952,10002,2,MaxHP,5,951,,Gold,238583,,5705,238583
200953,10002,2,MaxHP,5,952,,Gold,239037,,5710,239037
200954,10002,2,MaxHP,5,953,,Gold,239492,,5715,239492
200955,10002,2,MaxHP,5,954,,Gold,239947,,5720,239947
200956,10002,2,MaxHP,5,955,,Gold,240403,,5725,240403
200957,10002,2,MaxHP,5,956,,Gold,240859,,5730,240859
200958,10002,2,MaxHP,5,957,,Gold,241315,,5735,241315
200959,10002,2,MaxHP,5,958,,Gold,241772,,5740,241772
200960,10002,2,MaxHP,5,959,,Gold,242229,,5745,242229
200961,10002,2,MaxHP,15,960,,Gold,242993,,5760,242993
200962,10002,2,MaxHP,5,961,,Gold,243451,,5765,243451
200963,10002,2,MaxHP,5,962,,Gold,243910,,5770,243910
200964,10002,2,MaxHP,5,963,,Gold,244369,,5775,244369
200965,10002,2,MaxHP,5,964,,Gold,244829,,5780,244829
200966,10002,2,MaxHP,5,965,,Gold,245289,,5785,245289
200967,10002,2,MaxHP,5,966,,Gold,245749,,5790,245749
200968,10002,2,MaxHP,5,967,,Gold,246210,,5795,246210
200969,10002,2,MaxHP,5,968,,Gold,246671,,5800,246671
200970,10002,2,MaxHP,5,969,,Gold,247133,,5805,247133
200971,10002,2,MaxHP,15,970,,Gold,247904,,5820,247904
200972,10002,2,MaxHP,5,971,,Gold,248367,,5825,248367
200973,10002,2,MaxHP,5,972,,Gold,248830,,5830,248830
200974,10002,2,MaxHP,5,973,,Gold,249294,,5835,249294
200975,10002,2,MaxHP,5,974,,Gold,249758,,5840,249758
200976,10002,2,MaxHP,5,975,,Gold,250222,,5845,250222
200977,10002,2,MaxHP,5,976,,Gold,250687,,5850,250687
200978,10002,2,MaxHP,5,977,,Gold,251152,,5855,251152
200979,10002,2,MaxHP,5,978,,Gold,251618,,5860,251618
200980,10002,2,MaxHP,5,979,,Gold,252084,,5865,252084
200981,10002,2,MaxHP,15,980,,Gold,252862,,5880,252862
200982,10002,2,MaxHP,5,981,,Gold,253329,,5885,253329
200983,10002,2,MaxHP,5,982,,Gold,253797,,5890,253797
200984,10002,2,MaxHP,5,983,,Gold,254265,,5895,254265
200985,10002,2,MaxHP,5,984,,Gold,254733,,5900,254733
200986,10002,2,MaxHP,5,985,,Gold,255202,,5905,255202
200987,10002,2,MaxHP,5,986,,Gold,255671,,5910,255671
200988,10002,2,MaxHP,5,987,,Gold,256141,,5915,256141
200989,10002,2,MaxHP,5,988,,Gold,256611,,5920,256611
200990,10002,2,MaxHP,5,989,,Gold,257082,,5925,257082
200991,10002,2,MaxHP,15,990,,Gold,257868,,5940,257868
200992,10002,2,MaxHP,5,991,,Gold,258340,,5945,258340
200993,10002,2,MaxHP,5,992,,Gold,258812,,5950,258812
200994,10002,2,MaxHP,5,993,,Gold,259284,,5955,259284
200995,10002,2,MaxHP,5,994,,Gold,259757,,5960,259757
200996,10002,2,MaxHP,5,995,,Gold,260230,,5965,260230
200997,10002,2,MaxHP,5,996,,Gold,260704,,5970,260704
200998,10002,2,MaxHP,5,997,,Gold,261178,,5975,261178
200999,10002,2,MaxHP,5,998,,Gold,261653,,5980,261653
201000,10002,2,MaxHP,5,999,,Gold,262128,,5985,262128
201001,10002,2,MaxHP,15,1000,,Gold,262921,,6000,262921
201002,10002,2,MaxHP,5,1001,,Gold,263397,,6005,263397
201003,10002,2,MaxHP,5,1002,,Gold,263873,,6010,263873
201004,10002,2,MaxHP,5,1003,,Gold,264350,,6015,264350
201005,10002,2,MaxHP,5,1004,,Gold,264827,,6020,264827
201006,10002,2,MaxHP,5,1005,,Gold,265305,,6025,265305
201007,10002,2,MaxHP,5,1006,,Gold,265783,,6030,265783
201008,10002,2,MaxHP,5,1007,,Gold,266262,,6035,266262
201009,10002,2,MaxHP,5,1008,,Gold,266741,,6040,266741
201010,10002,2,MaxHP,5,1009,,Gold,267220,,6045,267220
201011,10002,2,MaxHP,15,1010,,Gold,268021,,6060,268021
201012,10002,2,MaxHP,5,1011,,Gold,268501,,6065,268501
201013,10002,2,MaxHP,5,1012,,Gold,268982,,6070,268982
201014,10002,2,MaxHP,5,1013,,Gold,269463,,6075,269463
201015,10002,2,MaxHP,5,1014,,Gold,269945,,6080,269945
201016,10002,2,MaxHP,5,1015,,Gold,270427,,6085,270427
201017,10002,2,MaxHP,5,1016,,Gold,270910,,6090,270910
201018,10002,2,MaxHP,5,1017,,Gold,271393,,6095,271393
201019,10002,2,MaxHP,5,1018,,Gold,271876,,6100,271876
201020,10002,2,MaxHP,5,1019,,Gold,272360,,6105,272360
201021,10002,2,MaxHP,15,1020,,Gold,273168,,6120,273168
201022,10002,2,MaxHP,5,1021,,Gold,273653,,6125,273653
201023,10002,2,MaxHP,5,1022,,Gold,274138,,6130,274138
201024,10002,2,MaxHP,5,1023,,Gold,274624,,6135,274624
201025,10002,2,MaxHP,5,1024,,Gold,275110,,6140,275110
201026,10002,2,MaxHP,5,1025,,Gold,275597,,6145,275597
201027,10002,2,MaxHP,5,1026,,Gold,276084,,6150,276084
201028,10002,2,MaxHP,5,1027,,Gold,276571,,6155,276571
201029,10002,2,MaxHP,5,1028,,Gold,277059,,6160,277059
201030,10002,2,MaxHP,5,1029,,Gold,277547,,6165,277547
201031,10002,2,MaxHP,15,1030,,Gold,278362,,6180,278362
201032,10002,2,MaxHP,5,1031,,Gold,278851,,6185,278851
201033,10002,2,MaxHP,5,1032,,Gold,279341,,6190,279341
201034,10002,2,MaxHP,5,1033,,Gold,279831,,6195,279831
201035,10002,2,MaxHP,5,1034,,Gold,280322,,6200,280322
201036,10002,2,MaxHP,5,1035,,Gold,280813,,6205,280813
201037,10002,2,MaxHP,5,1036,,Gold,281304,,6210,281304
201038,10002,2,MaxHP,5,1037,,Gold,281796,,6215,281796
201039,10002,2,MaxHP,5,1038,,Gold,282288,,6220,282288
201040,10002,2,MaxHP,5,1039,,Gold,282781,,6225,282781
201041,10002,2,MaxHP,15,1040,,Gold,283604,,6240,283604
201042,10002,2,MaxHP,5,1041,,Gold,284098,,6245,284098
201043,10002,2,MaxHP,5,1042,,Gold,284592,,6250,284592
201044,10002,2,MaxHP,5,1043,,Gold,285087,,6255,285087
201045,10002,2,MaxHP,5,1044,,Gold,285582,,6260,285582
201046,10002,2,MaxHP,5,1045,,Gold,286077,,6265,286077
201047,10002,2,MaxHP,5,1046,,Gold,286573,,6270,286573
201048,10002,2,MaxHP,5,1047,,Gold,287069,,6275,287069
201049,10002,2,MaxHP,5,1048,,Gold,287566,,6280,287566
201050,10002,2,MaxHP,5,1049,,Gold,288063,,6285,288063
201051,10002,2,MaxHP,15,1050,,Gold,288893,,6300,288893
201052,10002,2,MaxHP,5,1051,,Gold,289391,,6305,289391
201053,10002,2,MaxHP,5,1052,,Gold,289890,,6310,289890
201054,10002,2,MaxHP,5,1053,,Gold,290389,,6315,290389
201055,10002,2,MaxHP,5,1054,,Gold,290888,,6320,290888
201056,10002,2,MaxHP,5,1055,,Gold,291388,,6325,291388
201057,10002,2,MaxHP,5,1056,,Gold,291888,,6330,291888
201058,10002,2,MaxHP,5,1057,,Gold,292389,,6335,292389
201059,10002,2,MaxHP,5,1058,,Gold,292890,,6340,292890
201060,10002,2,MaxHP,5,1059,,Gold,293392,,6345,293392
201061,10002,2,MaxHP,15,1060,,Gold,294229,,6360,294229
201062,10002,2,MaxHP,5,1061,,Gold,294732,,6365,294732
201063,10002,2,MaxHP,5,1062,,Gold,295235,,6370,295235
201064,10002,2,MaxHP,5,1063,,Gold,295738,,6375,295738
201065,10002,2,MaxHP,5,1064,,Gold,296242,,6380,296242
201066,10002,2,MaxHP,5,1065,,Gold,296746,,6385,296746
201067,10002,2,MaxHP,5,1066,,Gold,297251,,6390,297251
201068,10002,2,MaxHP,5,1067,,Gold,297756,,6395,297756
201069,10002,2,MaxHP,5,1068,,Gold,298262,,6400,298262
201070,10002,2,MaxHP,5,1069,,Gold,298768,,6405,298768
201071,10002,2,MaxHP,15,1070,,Gold,299613,,6420,299613
201072,10002,2,MaxHP,5,1071,,Gold,300120,,6425,300120
201073,10002,2,MaxHP,5,1072,,Gold,300627,,6430,300627
201074,10002,2,MaxHP,5,1073,,Gold,301135,,6435,301135
201075,10002,2,MaxHP,5,1074,,Gold,301643,,6440,301643
201076,10002,2,MaxHP,5,1075,,Gold,302152,,6445,302152
201077,10002,2,MaxHP,5,1076,,Gold,302661,,6450,302661
201078,10002,2,MaxHP,5,1077,,Gold,303171,,6455,303171
201079,10002,2,MaxHP,5,1078,,Gold,303681,,6460,303681
201080,10002,2,MaxHP,5,1079,,Gold,304191,,6465,304191
201081,10002,2,MaxHP,15,1080,,Gold,305043,,6480,305043
201082,10002,2,MaxHP,5,1081,,Gold,305554,,6485,305554
201083,10002,2,MaxHP,5,1082,,Gold,306066,,6490,306066
201084,10002,2,MaxHP,5,1083,,Gold,306578,,6495,306578
201085,10002,2,MaxHP,5,1084,,Gold,307091,,6500,307091
201086,10002,2,MaxHP,5,1085,,Gold,307604,,6505,307604
201087,10002,2,MaxHP,5,1086,,Gold,308118,,6510,308118
201088,10002,2,MaxHP,5,1087,,Gold,308632,,6515,308632
201089,10002,2,MaxHP,5,1088,,Gold,309146,,6520,309146
201090,10002,2,MaxHP,5,1089,,Gold,309661,,6525,309661
201091,10002,2,MaxHP,15,1090,,Gold,310521,,6540,310521
201092,10002,2,MaxHP,5,1091,,Gold,311037,,6545,311037
201093,10002,2,MaxHP,5,1092,,Gold,311553,,6550,311553
201094,10002,2,MaxHP,5,1093,,Gold,312070,,6555,312070
201095,10002,2,MaxHP,5,1094,,Gold,312587,,6560,312587
201096,10002,2,MaxHP,5,1095,,Gold,313105,,6565,313105
201097,10002,2,MaxHP,5,1096,,Gold,313623,,6570,313623
201098,10002,2,MaxHP,5,1097,,Gold,314141,,6575,314141
201099,10002,2,MaxHP,5,1098,,Gold,314660,,6580,314660
201100,10002,2,MaxHP,5,1099,,Gold,315179,,6585,315179
201101,10002,2,MaxHP,15,1100,,Gold,316046,,6600,316046
201102,10002,2,MaxHP,5,1101,,Gold,316566,,6605,316566
201103,10002,2,MaxHP,5,1102,,Gold,317087,,6610,317087
201104,10002,2,MaxHP,5,1103,,Gold,317608,,6615,317608
201105,10002,2,MaxHP,5,1104,,Gold,318130,,6620,318130
201106,10002,2,MaxHP,5,1105,,Gold,318652,,6625,318652
201107,10002,2,MaxHP,5,1106,,Gold,319174,,6630,319174
201108,10002,2,MaxHP,5,1107,,Gold,319697,,6635,319697
201109,10002,2,MaxHP,5,1108,,Gold,320220,,6640,320220
201110,10002,2,MaxHP,5,1109,,Gold,320744,,6645,320744
201111,10002,2,MaxHP,15,1110,,Gold,321618,,6660,321618
201112,10002,2,MaxHP,5,1111,,Gold,322143,,6665,322143
201113,10002,2,MaxHP,5,1112,,Gold,322668,,6670,322668
201114,10002,2,MaxHP,5,1113,,Gold,323193,,6675,323193
201115,10002,2,MaxHP,5,1114,,Gold,323719,,6680,323719
201116,10002,2,MaxHP,5,1115,,Gold,324245,,6685,324245
201117,10002,2,MaxHP,5,1116,,Gold,324772,,6690,324772
201118,10002,2,MaxHP,5,1117,,Gold,325299,,6695,325299
201119,10002,2,MaxHP,5,1118,,Gold,325827,,6700,325827
201120,10002,2,MaxHP,5,1119,,Gold,326355,,6705,326355
201121,10002,2,MaxHP,15,1120,,Gold,327237,,6720,327237
201122,10002,2,MaxHP,5,1121,,Gold,327766,,6725,327766
201123,10002,2,MaxHP,5,1122,,Gold,328295,,6730,328295
201124,10002,2,MaxHP,5,1123,,Gold,328825,,6735,328825
201125,10002,2,MaxHP,5,1124,,Gold,329355,,6740,329355
201126,10002,2,MaxHP,5,1125,,Gold,329886,,6745,329886
201127,10002,2,MaxHP,5,1126,,Gold,330417,,6750,330417
201128,10002,2,MaxHP,5,1127,,Gold,330949,,6755,330949
201129,10002,2,MaxHP,5,1128,,Gold,331481,,6760,331481
201130,10002,2,MaxHP,5,1129,,Gold,332013,,6765,332013
201131,10002,2,MaxHP,15,1130,,Gold,332902,,6780,332902
201132,10002,2,MaxHP,5,1131,,Gold,333435,,6785,333435
201133,10002,2,MaxHP,5,1132,,Gold,333969,,6790,333969
201134,10002,2,MaxHP,5,1133,,Gold,334503,,6795,334503
201135,10002,2,MaxHP,5,1134,,Gold,335038,,6800,335038
201136,10002,2,MaxHP,5,1135,,Gold,335573,,6805,335573
201137,10002,2,MaxHP,5,1136,,Gold,336109,,6810,336109
201138,10002,2,MaxHP,5,1137,,Gold,336645,,6815,336645
201139,10002,2,MaxHP,5,1138,,Gold,337181,,6820,337181
201140,10002,2,MaxHP,5,1139,,Gold,337718,,6825,337718
201141,10002,2,MaxHP,15,1140,,Gold,338614,,6840,338614
201142,10002,2,MaxHP,5,1141,,Gold,339152,,6845,339152
201143,10002,2,MaxHP,5,1142,,Gold,339690,,6850,339690
201144,10002,2,MaxHP,5,1143,,Gold,340229,,6855,340229
201145,10002,2,MaxHP,5,1144,,Gold,340768,,6860,340768
201146,10002,2,MaxHP,5,1145,,Gold,341308,,6865,341308
